gitPushCount,accountAge,username,userType
0,272.6858653994444,godofwine,Contributor
0,81.13044433048611,yetithefoot,Core
0,287.6581116831713,justinzealand,Contributor
0,210.95794817142362,ltorch,Contributor
0,210.82168845774305,rnmp,Contributor
0,55.376061558379625,dierckxromain,Contributor
0,132.63887485184028,MorningAM,Contributor
0,47.38698605430555,akase1,Contributor
0,21.148372350555555,subdragon,Contributor
0,61.65666880164351,melissalouise,Contributor
0,148.87114924927081,fldrog,Contributor
0,246.99365776224536,densmirnov,Contributor
0,123.69849431714121,shook,Contributor
0,25.38152857369213,gocoin,Contributor
0,12.043034990289351,treyboden,Contributor
0,368.580562751956,jciacia,Contributor
0,231.1653401875926,larouxn,Contributor
0,321.68263141157405,benpiersall,Contributor
0,70.04647293976852,Ahmad,Contributor
0,245.75763708724537,glennphilp,Contributor
0,49.082130733344904,phouse512,Contributor
0,86.50851657072917,kadhem,Contributor
0,27.071143816226854,TILT,Contributor
0,61.527229242071755,jacqueline,Contributor
0,322.13956608747685,Dioud,Contributor
0,55.819371436759255,ivanhzhao,Contributor
0,87.31080287947917,nagybence,Contributor
0,46.998554582627314,neutralino1,Contributor
0,52.522058858125,kymmcinerney,Contributor
0,115.70669530725695,mrheavysilence,Contributor
0,162.92427461998844,mattbango,Contributor
0,29.003650450613424,johnreaganmoore,Contributor
0,246.12571930578702,nselvis,Contributor
0,246.81075509282408,davidsilva,Contributor
0,81.12486744506944,Ashok,Contributor
0,32.20310953305555,Peterkingalexander,Contributor
0,32.51158385105324,nrochinha,Contributor
0,94.98897251488427,burtherman,Contributor
0,78.65588241528935,tuantmbk,Contributor
0,123.33742625212963,JonWood,Contributor
0,306.2677367470139,peter,Contributor
0,286.09741624416665,tarans22,Core
0,246.77775231141206,futurewalker,Contributor
0,97.33844359749999,czajkamateusz,Core
0,87.82666695524306,stillwll,Contributor
0,116.4057777580787,sanjaypoyzer,Contributor
0,249.0867628970486,kjbrum,Contributor
0,227.79929377855322,lukeholder,Core
0,27.990115366944444,totalrecall2,Contributor
0,15.649365883379629,cdetrio,Contributor
0,368.9651070119097,bertie,Core
0,322.18566784917823,lucianhutanu,Contributor
0,248.8580905591088,Teario,Contributor
0,368.0689115764236,bmelton,Core
0,322.74115334733796,jstriedinger,Contributor
0,144.13689934552082,JeffNixonCreative,Contributor
0,134.28047885130786,whereissean,Contributor
0,227.79901149769677,OiNutter,Contributor
0,78.0139246290162,powellmap,Contributor
0,176.9855006708449,aboutphilippe,Contributor
0,23.821796830011575,robep00,Contributor
0,35.14470840658564,aashishmittal,Contributor
0,34.23470490118056,DingwenZ,Contributor
0,312.46667853975697,joki,Contributor
0,295.93333175082176,tofo,Contributor
0,234.6845968471181,mdenner1,Contributor
0,123.69236860599537,scottbartell,Contributor
0,134.1820801085648,sidazad,Contributor
0,246.74930774712962,aaronwhitney,Contributor
0,118.17494382640047,LizKrupka,Contributor
0,85.11915923335647,advany,Contributor
0,119.05267144412038,sajith,Contributor
0,95.48390463497685,ryanmusic000,Contributor
0,136.0450493934838,regiellis,Contributor
0,193.9344268605787,plugatariov,Contributor
0,246.62820637363427,pazo,Contributor
0,70.80869193443287,rathishcholarajan,Contributor
0,47.3812623984375,shinnobivalley,Contributor
0,272.0559493974074,magnusaberg,Contributor
0,35.20905980809028,ManishKongari,Contributor
0,318.7971174321065,lavvocato,Contributor
0,210.73615620744212,dominicenglish,Contributor
0,236.6685451527662,travishines,Contributor
0,368.0583883970486,zain,Contributor
0,246.74444229098378,amir,Contributor
0,272.11284015265045,dhaneshnm,Contributor
0,134.14880062164352,bluefirex,Contributor
0,250.82807898398147,narven,Contributor
0,367.7327722985301,wangvsa,Contributor
0,133.03853320460647,Ndrou,Contributor
0,54.56044541390047,jonstewart,Contributor
0,34.65676003517361,cgag,Contributor
0,308.9275857469097,shanealton,Contributor
0,122.12924758244213,lerrua,Contributor
0,210.7129097342477,tsetiadi,Contributor
0,246.67039514755788,Noah,Contributor
0,402.962926265162,dominicrubas,Contributor
0,326.56740293530095,pusewicz,Contributor
0,58.98287299765047,thanhquanky,Contributor
0,32.25697073489583,jryanarp,Contributor
0,27.0491511352662,mparramont,Contributor
0,186.9943236009838,suewalsh,Contributor
0,248.74254097113425,josealvarado,Contributor
0,236.58483605695605,cityturbo,Contributor
0,150.51333356256944,toya-mash,Contributor
0,231.1758840423148,mayuroks,Contributor
0,234.62125777078703,ironlion,Contributor
0,47.368651405011576,ady,Contributor
0,227.24973563306716,yayconnie,Contributor
0,324.10672068234953,pouyanghasemi,Contributor
0,246.63590082984953,austinjv,Contributor
0,122.98979258974538,belcherj,Contributor
0,210.4880467308449,Walex4christ,Contributor
0,116.30218392157407,saucam,Contributor
0,27.98966787824074,totalrecall234,Contributor
0,323.40410278158566,ishanjetley,Contributor
0,301.87247341504633,zoli,Contributor
0,196.01145206206016,cd,Contributor
0,150.5099737095486,Amy245,Contributor
0,102.19285235868055,martinharrison,Contributor
0,368.1461861469213,joseph,Contributor
0,104.39098438250001,nishu,Contributor
0,247.09051343019678,lukesbeard,Contributor
0,320.6427059581019,albertoalvarezm,Contributor
0,42.33961448585648,shibailoav,Contributor
0,359.6144073695833,Zb,Contributor
0,31.85643031297454,MarcoR,Core
0,250.82484646383105,stvnbain,Contributor
0,231.0743257305671,diogocosta,Contributor
0,367.5506589364352,shivrajrath,Contributor
0,123.3147794770139,shaanbatra,Contributor
0,123.79250820425925,demircancelebi,Contributor
0,241.11653703578705,akelkarmit,Contributor
0,234.56370066103008,joshuakaufman,Contributor
0,227.68540442464118,aiabe140,Contributor
0,66.01862309023149,verkalets,Contributor
0,25.38244376835648,jtalbot,Contributor
0,263.2322356974653,superzamp,Core
0,61.51963779693287,omeri96,Contributor
0,58.89731283636574,weeddy,Contributor
0,22.321912640729167,saigrandhi,Core
0,30.808722091979163,blueprinter,Contributor
0,213.65482628745372,walkeen,Contributor
0,222.88651150266205,saleemskhatri,Contributor
0,207.06699178686344,joshotisking,Contributor
0,123.31350077623841,AndreiSavin,Contributor
0,109.90025745633102,cenderin,Contributor
0,334.8457518866551,butchclydesdale,Contributor
0,359.95665193916665,NIrDremer,Contributor
0,227.31131309210647,gocreating,Contributor
0,202.7786999467014,alste,Contributor
0,246.3985408125463,KKKK,Contributor
0,246.5643239345602,Al3xlp,Contributor
0,250.8213827937616,davidjlobo,Contributor
0,123.31043594274306,drykiss,Contributor
0,49.64615753190972,gursesl,Contributor
0,95.4337954521875,bhiscox,Contributor
0,246.43628562325233,efferingo,Contributor
0,246.5757209273611,krjamdade,Contributor
0,30.10293713858796,justbrowsing,Core
0,249.37030754175925,rajangupta,Contributor
0,246.49541802525465,girish,Contributor
0,241.03324746489585,allie00417,Contributor
0,148.06626075443288,ariel,Contributor
0,335.163993748831,bburnham,Contributor
0,246.57646850028934,arnavkalra,Contributor
0,246.34389581569445,faraz007,Contributor
0,147.98894204609954,jojomcbean,Core
0,21.097557870636575,ramirors,Contributor
0,7.469896784768518,tanimahmed,Contributor
0,309.70468438104166,upaharsood,Contributor
0,246.34380955340276,maximus,Contributor
0,123.47532677201389,reedlaw,Contributor
0,202.7766289615278,Aeal,Contributor
0,246.21506071706017,Heiwa,Contributor
0,207.072470751169,ShowSaavy,Contributor
0,245.58745026253473,fernando,Contributor
0,234.45422743476854,St0iK,Contributor
0,210.26708899619214,enriii,Contributor
0,249.99633533361109,alva,Contributor
0,202.79657490775463,ale316,Contributor
0,148.06322037386573,exe163,Contributor
0,32.63617111837963,ktusznio,Contributor
0,300.72786804734955,wattjustin,Contributor
0,65.88920942462964,gemcortez,Contributor
0,250.7703983079861,neilnorthrop,Contributor
0,248.45562316874998,akumen,Contributor
0,199.84711636964118,imthou,Contributor
0,76.30179595612269,buger,Contributor
0,32.07090758832176,kowal,Contributor
0,217.2028109002199,matthew,Contributor
0,108.98479712922453,russell,Core
0,246.50364894510415,khalid,Contributor
0,139.2323209363889,joshuasoehn,Contributor
0,246.3495559133102,bleek,Contributor
0,228.8712221339815,davemaltez,Contributor
0,78.00632099677082,MMosley,Contributor
0,143.06693825376158,JesseFletcher,Contributor
0,29.09464711873843,schmidtdominik,Contributor
0,202.77858983930554,jrub,Contributor
0,236.29754205555557,LucianoP,Contributor
0,202.79775887068288,max,Contributor
0,348.5937172396412,bcjordan,Contributor
0,246.4375095506713,user2498,Contributor
0,202.80744403947918,smazurov,Contributor
0,246.5008214682986,jfornear,Contributor
0,324.1233832157639,CJGarner,Contributor
0,227.14333581743054,jayoyce,Contributor
0,368.0310543689236,Nosrac,Contributor
0,368.01770097427084,kevinjhc,Contributor
0,140.07995923563658,ahmet,Contributor
0,158.92985262355324,adammp82,Contributor
0,66.44593613612268,farleyknight,Contributor
0,66.45069293048611,zoltanradics,Contributor
0,53.100270876909725,paulbh,Contributor
0,31.312959102280093,weslawson,Contributor
0,25.860034334699073,saviotm,Contributor
0,202.79322160199072,BryanStarbuck,Contributor
0,202.77700659212962,RollForReflex,Contributor
0,246.29105182539354,0dmeth,Contributor
0,368.93170188777776,robdozier,Contributor
0,368.9707368395139,adam,Contributor
0,367.05600070607636,davidquesada,Contributor
0,244.0123053702315,leo,Contributor
0,124.26695813886573,sathya,Contributor
0,56.18889387603009,vigosan,Contributor
0,83.92233512263888,Tk,Contributor
0,26.35387384753472,Tommuu,Contributor
0,248.3280834041898,AlexBartsch,Contributor
0,123.87101583292824,dyladan,Contributor
0,236.16470817406247,dbaker,Contributor
0,97.31388796069443,krishh,Contributor
0,202.8122383051736,aitskovi,Contributor
0,202.79044728100698,atman,Contributor
0,240.95402607807873,normande,Contributor
0,141.72665606190972,joyshtick,Contributor
0,76.3397603576852,maxwall182,Contributor
0,92.05134695068287,Simonthevirusz,Contributor
0,368.025096283206,adamjv90,Contributor
0,123.68736222376157,simne,Contributor
0,248.10537754487268,ideagirl,Contributor
0,123.7833661266088,ultimatedelman,Contributor
0,244.14417383166668,tbr,Contributor
0,236.19227293412038,testtesttest,Contributor
0,123.30366617268518,babatz,Contributor
0,111.89917646445602,JohnHaugeland,Contributor
0,246.0499023254398,adneal,Contributor
0,54.549592018194446,rajaman,Contributor
0,33.64116247445602,gcheng,Contributor
0,367.86158437104166,bluesix,Contributor
0,33.38008577501157,nothan,Contributor
0,67.6254611178588,lukeburns,Contributor
0,271.81655415157405,Murice,Core
0,246.23111332130787,mcleantom,Contributor
0,78.44688487983795,mimohip6,Core
0,359.9506040356945,josebrowne,Contributor
0,236.10202218517358,myleskublin,Contributor
0,311.9411175979977,dmitriiabramov,Contributor
0,202.78683887452547,mattermill,Contributor
0,207.06756711851853,aj,Contributor
0,202.7760030371065,ThatOtherPerson,Contributor
0,14.4217847534375,Orion,Contributor
0,137.23502379383103,lucasegafredo,Contributor
0,70.18708782515047,garzawicker,Contributor
0,230.93284035758103,jackdrat,Contributor
0,246.0798046792014,JoshConley,Contributor
0,246.21365379547456,rtgrt,Contributor
0,246.10161344943288,homanp,Contributor
0,234.20123618131944,rajeevrla,Contributor
0,368.0399991249769,plaeremans,Contributor
0,32.95033775174769,viojz12,Contributor
0,119.97569210881944,mikehern,Contributor
0,86.45161747842593,rocknrollmarc,Core
0,27.273889741875,metin,Contributor
0,22.074516260416665,catmartyn,Contributor
0,246.21274179508103,ywu,Contributor
0,344.73057031453703,johnconn,Contributor
0,345.44005326327544,aseemkthakur,Contributor
0,246.1372292523843,perplenu,Contributor
0,246.2115694327662,ebonics,Contributor
0,141.64294635528935,jamescoonce1,Contributor
0,26.407497953715282,nicolazza,Contributor
0,246.20911932060184,william,Contributor
0,255.50742774143518,TamasRusvai,Contributor
0,69.17800535501158,ahmadix,Contributor
0,67.27862021755787,jbaxleyiii,Contributor
0,79.20315427980324,hmoses,Contributor
0,62.91748683332175,mindware,Contributor
0,254.02525703167822,Mira,Contributor
0,52.18265055612269,bernard,Contributor
0,161.1300981910764,mandyyeung,Contributor
0,336.77353674414354,paperkary,Contributor
0,255.001006708125,tibi,Contributor
0,171.8925615608912,samtgarson,Contributor
0,145.11208672189815,machito,Contributor
0,246.18305461890046,ryankeairns,Contributor
0,187.48328887089122,XzanderX,Contributor
0,295.9919996028356,jana,Contributor
0,202.70125051180557,andrewcohen,Contributor
0,230.92372898707174,cyberseth,Contributor
0,23.285557928275463,Centriukas,Contributor
0,261.94970158938656,kkalbat,Contributor
0,131.2034241632292,iammatis,Contributor
0,202.7715497142014,jdabney,Contributor
0,359.9922054571181,mentatd,Contributor
0,161.1282057398727,yoamomonstruos,Contributor
0,250.65724315445604,zlatan,Contributor
0,202.75412509000003,okalex,Core
0,14.266800173263888,johnpaulashenfelter,Contributor
0,240.84931263532408,tomasp,Contributor
0,123.9586552912037,ahmadsoe,Contributor
0,267.1856179333102,keyzee,Contributor
0,30.132296625868054,nat-n,Contributor
0,91.01636415109954,Nelsands007,Contributor
0,202.72008093762733,brendanib,Contributor
0,368.74799845619214,aaronkwhite,Contributor
0,116.98312279270833,makalaoscar,Contributor
0,141.51675172751158,domjitsu,Contributor
0,251.84620756523148,andremgprocha,Contributor
0,253.4441965762847,raldo,Contributor
0,245.16611301876156,jeromegn,Core
0,236.01511035298608,Guglicurt,Contributor
0,233.4035411145255,fayakov,Contributor
0,122.97481178619213,bdgood1,Contributor
0,87.25214399260418,joshlemer,Contributor
0,235.90720456387731,zsc654,Contributor
0,256.9152701313889,willium,Contributor
0,323.8796612406366,iavi,Contributor
0,322.1199863162616,ugotsol,Contributor
0,202.73256217361114,primogen,Contributor
0,122.97129214662037,ern,Contributor
0,368.90010802621526,itsBryantP,Contributor
0,256.1492163129167,Joris974,Contributor
0,235.8107755818403,jdp,Contributor
0,250.4964036904514,lazaruslarue,Contributor
0,65.05746284158565,meekal,Contributor
0,62.283669385925926,kevinsimper,Contributor
0,83.91749285959492,danolsen,Contributor
0,368.9835452040278,pshc,Contributor
0,345.8685775187616,dpeek,Contributor
0,235.89049149067128,NimaVaziri,Contributor
0,231.35166237113424,mo,Contributor
0,368.876517734537,alexvanderzon,Contributor
0,234.16362089896992,jdmcilroy,Contributor
0,35.672397144305556,delitescere,Contributor
0,256.32842895770835,iztok,Contributor
0,368.79600366210644,ethanlacey,Contributor
0,132.53842431730322,nickwoodhams,Contributor
0,83.91789545199074,ehazlett,Contributor
0,281.84954937092596,martining,Contributor
0,51.19747988679398,tijs,Contributor
0,29.873195423912037,Brigitte,Contributor
0,327.8223758474305,gregoryblotnick,Contributor
0,241.6680919194213,gareth,Contributor
